TIME,WBHP:P1,WBHP:P2,WBHP:P3,WOPR:P1,WOPR:P2,WOPR:P3,WWPR:P1,WWPR:P2,WWPR:P3,WWCT:P1,WWCT:P2,WWCT:P3
7.875,3208.4075,3630.4019,3274.5188,264.07913,469.47058,250.67455,35.920879,130.5294,49.325462,0.11973626,0.21754901,0.16441821
7.9166665,3208.7708,3630.1133,676.95618,263.96225,469.57263,668.04486,36.037743,130.42735,131.95514,0.1201258,0.21737893,0.16494392
7.9583335,3209.1316,3629.823,647.82556,263.84613,469.67407,667.55811,36.153873,130.32593,132.44191,0.12051291,0.21720988,0.16555239
8,3209.49,3629.5308,625.78381,263.73071,469.7749,667.08752,36.269279,130.2251,132.91251,0.12089759,0.21704184,0.16614063
8.041667,3209.8459,3629.2368,608.53217,263.61603,469.87509,666.6424,36.383961,130.12489,133.35759,0.12127987,0.21687482,0.16669698
8.083333,3210.1992,3628.9417,594.77582,263.50208,469.9747,666.22083,36.497921,130.02528,133.77919,0.12165974,0.21670882,0.16722398
8.125,3210.5503,3628.6448,583.63422,263.38882,470.0737,665.81982,36.611168,129.9263,134.18019,0.12203723,0.21654382,0.16772525
8.166667,3210.8989,3628.3469,574.47717,263.27631,470.17209,665.43695,36.723705,129.8279,134.56305,0.12241235,0.21637984,0.16820382
8.208333,3211.2451,3628.0479,566.8454,263.16446,470.2699,665.07037,36.835533,129.7301,134.92966,0.12278511,0.21621683,0.16866206
8.25,3211.5889,3627.7478,560.3999,263.05334,470.3671,664.71851,36.946655,129.6329,135.28151,0.12315551,0.21605484,0.16910188
8.291667,3211.9304,3627.4468,554.88794,262.94293,470.46371,664.38019,37.057076,129.5363,135.61983,0.12352359,0.21589382,0.16952479
8.333333,3212.2695,3627.145,550.11896,262.83319,470.55972,664.05438,37.166801,129.44028,135.94562,0.12388934,0.2157338,0.16993202
8.375,3212.6062,3626.8425,545.94775,262.72415,470.65515,663.7403,37.275833,129.34485,136.25969,0.12425278,0.21557476,0.17032462
8.416667,3212.9404,3626.5396,542.2627,262.61581,470.75,663.43726,37.384178,129.25002,136.56277,0.12461393,0.21541668,0.17070346
8.458333,3213.2725,3626.2361,538.97699,262.50818,470.84424,663.14453,37.491837,129.15575,136.85544,0.12497278,0.21525958,0.17106931
8.5,3213.6021,3625.9319,536.02252,262.40118,470.93793,662.86176,37.598812,129.06207,137.13826,0.12532938,0.21510345,0.17142282
8.541667,3213.9292,3625.6274,533.34515,262.29489,471.03104,662.58832,37.705109,128.96896,137.41168,0.1256837,0.21494827,0.17176461
8.583333,3214.2542,3625.3228,530.90179,262.18927,471.12357,662.32385,37.810734,128.87643,137.67615,0.12603578,0.21479405,0.17209519
8.625,3214.5769,3625.0178,528.65747,262.08432,471.21552,662.06793,37.915684,128.78447,137.93205,0.12638561,0.21464078,0.17241506
8.666667,3214.8972,3624.7129,526.58374,261.98004,471.30692,661.82025,38.01997,128.69308,138.17975,0.12673324,0.21448846,0.17272468
8.708333,3215.2153,3624.4075,524.65729,261.8764,471.39774,661.58044,38.123596,128.60225,138.41954,0.12707865,0.21433708,0.17302443
8.75,3215.5313,3624.1023,522.85883,261.77344,471.48801,661.34821,38.226559,128.51198,138.65178,0.12742186,0.21418664,0.17331472
8.791667,3215.8447,3623.7971,521.17218,261.67114,471.57773,661.12329,38.328865,128.42227,138.87672,0.12776288,0.21403714,0.17359591
8.833333,3216.156,3623.4917,519.5838,261.56949,471.66687,660.90533,38.430519,128.33313,139.09465,0.12810174,0.21388854,0.17386831
8.875,3216.4651,3623.1868,518.08221,261.46848,471.75546,660.69415,38.531528,128.24452,139.30582,0.12843843,0.21374089,0.17413227
8.916667,3216.772,3622.8816,516.65771,261.3681,471.84351,660.48956,38.631889,128.15648,139.51047,0.12877296,0.21359414,0.17438808
8.958333,3217.0767,3622.5769,515.30194,261.2684,471.93103,660.2912,38.731609,128.06898,139.70882,0.12910537,0.2134483,0.17463602
9,3217.3792,3622.2725,514.00763,261.16931,472.01797,660.09888,38.830696,127.98203,139.90111,0.12943564,0.21330337,0.17487639
9.041667,3217.6792,3621.968,512.76862,261.07086,472.1044,659.91248,38.929146,127.89561,140.08754,0.12976381,0.21315934,0.17510942
9.083333,3217.9773,3621.6641,511.57944,260.97302,472.19028,659.73169,39.026966,127.80973,140.2683,0.13008988,0.21301621,0.17533538
9.125,3218.2732,3621.3606,510.43539,260.87585,472.2756,659.5564,39.124157,127.72439,140.44359,0.13041386,0.21287398,0.1755545
9.166667,3218.5669,3621.0571,509.33231,260.77927,472.36041,659.38641,39.22073,127.63957,140.6136,0.13073577,0.21273263,0.175767
9.208333,3218.8586,3620.7544,508.26651,260.68332,472.4447,659.2215,39.316681,127.55529,140.77849,0.13105561,0.21259215,0.17597312
9.25,3219.1479,3620.4519,507.23477,260.58798,472.52847,659.06158,39.412018,127.47154,140.93843,0.13137339,0.21245256,0.17617305
9.291667,3219.4353,3620.1499,506.23419,260.49326,472.61169,658.90637,39.506741,127.38831,141.0936,0.13168913,0.21231385,0.176367
9.333333,3219.7205,3619.8486,505.26224,260.39914,472.6944,658.75586,39.600857,127.3056,141.24414,0.13200285,0.212176,0.17655517
9.375,3220.0037,3619.5476,504.31662,260.30563,472.77658,658.6098,39.694366,127.2234,141.39021,0.13231455,0.21203901,0.17673776
9.416667,3220.2847,3619.2471,503.39526,260.21274,472.85828,658.46808,39.787273,127.14172,141.53194,0.13262425,0.21190287,0.17691493
9.458333,3220.5635,3618.9473,502.49637,260.12042,472.93945,658.33051,39.879585,127.06056,141.66948,0.13293195,0.2117676,0.17708685
9.5,3220.8403,3618.6479,501.61826,260.02869,473.02011,658.19702,39.971302,126.9799,141.80296,0.13323767,0.21163318,0.17725369
9.541667,3755.647,3618.3494,500.75943,173.3264,473.10025,658.0675,26.673595,126.89975,141.93251,0.13336797,0.21149959,0.17741564
9.583333,3761.99,3618.0513,499.91858,173.29953,473.1799,657.94171,26.700466,126.8201,142.05826,0.13350233,0.21136683,0.17757283
9.625,3766.7029,3617.7539,499.09445,173.27068,473.25903,657.81964,26.729324,126.74095,142.18033,0.13364662,0.21123493,0.17772542
9.666667,3770.4307,3617.4573,498.28595,173.24023,473.33771,657.70117,26.759762,126.6623,142.29883,0.13379881,0.21110384,0.17787354
9.708333,3773.4551,3617.1611,497.4921,173.20865,473.41586,657.58612,26.791357,126.58414,142.41388,0.13395678,0.21097358,0.17801735
9.75,3775.9541,3616.8657,496.71191,173.17621,473.49353,657.47443,26.823788,126.50648,142.52557,0.13411894,0.21084413,0.17815697
9.791667,3778.0532,3616.571,495.94464,173.14317,473.57068,657.36597,26.856825,126.42931,142.63403,0.13428412,0.21071552,0.17829254
9.833333,3779.8435,3616.2771,495.18948,173.10971,473.64737,657.26062,26.890295,126.35262,142.73936,0.13445148,0.2105877,0.17842419
9.875,3781.3918,3615.9839,494.44571,173.07593,473.7236,657.15839,26.924072,126.27641,142.84164,0.13462037,0.21046068,0.17855205
9.916667,3782.7485,3615.6914,493.71274,173.04193,473.79932,657.05902,26.958065,126.20068,142.94098,0.13479033,0.21033448,0.17867622
9.958333,3783.9514,3615.3997,492.98999,173.0078,473.87457,656.96252,26.992201,126.12543,143.03745,0.13496101,0.21020906,0.17879681
10,3785.0291,3615.1089,492.27686,172.97357,473.94934,656.86884,27.026426,126.05066,143.13116,0.13513213,0.21008444,0.17891395
10.041667,3786.0037,3614.8186,491.57294,172.9393,474.02365,656.77783,27.060701,125.97636,143.2222,0.13530351,0.20996059,0.17902775
10.083333,3786.8928,3614.5293,490.87772,172.90501,474.09747,656.68939,27.094994,125.90253,143.31064,0.13547496,0.20983754,0.17913829
10.125,3787.71,3614.2407,490.1908,172.87073,474.17084,656.60345,27.129274,125.82916,143.39655,0.13564637,0.20971526,0.17924568
10.166667,3788.4658,3613.9529,489.51178,172.83647,474.24374,656.51996,27.163528,125.75626,143.48003,0.13581765,0.20959376,0.17935003
10.208333,3789.1692,3613.6658,488.84033,172.80226,474.31619,656.43884,27.197739,125.68382,143.56114,0.1359887,0.20947303,0.17945142
10.25,3789.8274,3613.3796,488.17615,172.76811,474.38815,656.36005,27.231892,125.61183,143.63997,0.13615945,0.20935306,0.17954995
10.291667,3790.4456,3613.0942,487.51886,172.73402,474.45969,656.28345,27.265976,125.54031,143.71657,0.13632987,0.20923384,0.1796457
10.333333,3791.0291,3612.8098,486.86826,172.70001,474.53076,656.20898,27.299986,125.46923,143.79102,0.13649993,0.20911539,0.17973876
10.375,3791.5815,3612.5261,486.22403,172.66609,474.60141,656.13666,27.333912,125.39861,143.86337,0.13666956,0.20899767,0.17982921
10.416667,3792.1064,3612.2432,485.58594,172.63225,474.67157,656.06628,27.367748,125.32843,143.9337,0.13683873,0.20888071,0.17991713
10.458333,3792.6067,3611.9612,484.9538,172.59851,474.7413,655.99792,27.401491,125.2587,144.00208,0.13700746,0.20876449,0.1800026
10.5,3793.0847,3611.6802,484.32736,172.56487,474.81061,655.93146,27.435137,125.1894,144.06856,0.13717569,0.20864901,0.18008569
10.541667,3793.5422,3611.3999,483.70648,172.53131,474.87946,655.86682,27.468681,125.12055,144.13318,0.13734341,0.20853426,0.18016648
10.583333,3793.9814,4128.7197,483.09094,172.49788,237.40251,655.80396,27.502123,62.597488,144.19603,0.13751061,0.20865829,0.18024503
10.625,3794.4036,4146.2822,482.48056,172.46454,237.3604,655.74286,27.535458,62.639606,144.25714,0.13767728,0.20879869,0.18032143
10.666667,3794.8103,4159.7642,481.87524,172.43132,237.33661,655.68341,27.568684,62.663395,144.31656,0.13784342,0.20887798,0.18039571
10.708333,3795.2026,4170.46,481.27478,172.39819,237.32207,655.62561,27.601799,62.677925,144.37436,0.138009,0.20892642,0.18046796
10.75,3795.5818,4179.1157,480.67908,172.3652,237.31372,655.5694,27.634804,62.686279,144.43059,0.13817401,0.20895426,0.18053824
10.791667,3795.9487,4186.2354,480.08798,172.33231,237.30992,655.51471,27.667694,62.690083,144.48528,0.13833848,0.20896694,0.18060659
10.833333,3796.304,4192.1802,479.50137,172.29953,237.30957,655.46155,27.700472,62.690434,144.53848,0.13850236,0.2089681,0.18067309
10.875,3796.6487,4197.2144,478.91919,172.26686,237.31189,655.40979,27.733133,62.688107,144.59024,0.13866568,0.20896035,0.18073779
10.916667,3796.9834,4201.5332,478.34128,172.23431,237.31631,655.35938,27.76568,62.683689,144.64061,0.1388284,0.20894563,0.18080075
10.958333,3797.3086,4205.2832,477.76752,172.20189,237.32239,655.31036,27.798109,62.677608,144.68962,0.13899055,0.20892537,0.18086202
11,3797.625,4208.5757,477.19788,172.16957,237.3298,655.2627,27.830423,62.670204,144.73732,0.13915211,0.20890068,0.18092164
11.041667,3797.9331,4211.4951,476.63226,172.13737,237.33829,655.21625,27.862617,62.66172,144.78374,0.13931309,0.20887239,0.18097967
11.083333,3798.2334,4214.1074,476.07056,172.1053,237.34764,655.17108,27.894695,62.652355,144.82893,0.13947348,0.20884119,0.18103616
11.125,3798.5261,4216.4634,475.5127,172.07335,237.35773,655.12708,27.926655,62.642265,144.87292,0.13963327,0.20880756,0.18109114
11.166667,3798.8118,4218.604,474.95859,172.0415,237.36842,655.08423,27.958496,62.631573,144.91574,0.13979247,0.2087719,0.18114468
11.208333,3799.0908,4220.561,474.4082,172.00978,237.37964,655.04254,27.990217,62.620369,144.95744,0.13995109,0.20873456,0.18119681
11.25,3799.3635,4222.3608,473.86148,171.97818,237.39127,655.00195,28.021822,62.608734,144.99806,0.14010911,0.20869578,0.18124758
11.291667,3799.6301,4224.0244,473.3183,171.94669,237.40326,654.9624,28.053307,62.596737,145.0376,0.14026654,0.20865579,0.181297
11.333333,3799.8911,4225.5693,472.77869,171.91533,237.41557,654.92389,28.084673,62.584423,145.07613,0.14042337,0.20861474,0.18134515
11.375,3800.1465,4227.0098,472.24249,171.88408,237.42816,654.88635,28.115921,62.571838,145.11365,0.1405796,0.20857279,0.18139206
11.416667,3800.3967,4228.3574,471.70975,171.85295,237.44098,654.84979,28.147049,62.559017,145.15021,0.14073524,0.20853005,0.18143775
11.458333,3800.6418,4229.6226,471.18036,171.82195,237.45401,654.81421,28.178059,62.545994,145.18582,0.1408903,0.20848665,0.18148227
11.5,3800.8823,4230.814,470.65427,171.79105,237.46721,654.77948,28.20895,62.532795,145.22052,0.14104475,0.20844264,0.18152565
11.541667,3801.1179,4231.9385,470.13144,171.76028,237.48056,654.74567,28.239723,62.519436,145.25435,0.14119862,0.20839812,0.18156794
11.583333,3801.3494,4233.0024,469.61185,171.72963,237.49406,654.71271,28.270378,62.505943,145.28731,0.14135189,0.20835315,0.18160914
11.625,3801.5764,4234.0117,469.09546,171.69908,237.50768,654.68054,28.300915,62.492329,145.31944,0.14150457,0.20830776,0.18164931
11.666667,3801.7993,4234.9707,468.58218,171.66867,237.52139,654.64923,28.331333,62.478611,145.35078,0.14165667,0.20826204,0.18168847
11.708333,3802.0183,4235.8838,468.07205,171.63837,237.5352,654.61865,28.361633,62.464798,145.38133,0.14180817,0.208216,0.18172666
11.75,3802.2336,4236.7544,467.56494,171.60818,237.5491,654.58887,28.391815,62.450905,145.41112,0.14195907,0.20816968,0.1817639
11.791667,3802.4453,4237.5859,467.06091,171.57813,237.56306,654.55981,28.421881,62.436935,145.44017,0.14210941,0.20812312,0.18180022
11.833333,3802.6536,4238.3809,466.55984,171.54817,237.57709,654.53149,28.45183,62.422909,145.46851,0.14225915,0.20807636,0.18183564
11.875,3802.8582,4239.1421,466.06177,171.51834,237.59117,654.50385,28.481661,62.408821,145.49615,0.14240831,0.2080294,0.18187019
11.916667,3803.0596,4239.8721,465.56659,171.48862,237.60532,654.47687,28.511375,62.394688,145.52313,0.14255688,0.2079823,0.18190391
11.958333,3803.2578,4240.5728,465.07434,171.45903,237.61949,654.45056,28.540976,62.380512,145.54945,0.14270487,0.20793505,0.18193683
12,3803.4531,4241.2456,464.58496,171.42953,237.6337,654.42487,28.570457,62.366302,145.57515,0.14285229,0.20788768,0.18196894
12.041667,3803.6453,4241.8931,464.09842,171.40018,237.64793,654.39978,28.599825,62.352058,145.60023,0.14299913,0.2078402,0.18200029
12.083333,3803.8347,4242.5161,463.61472,171.37093,237.66222,654.37531,28.629076,62.337791,145.62471,0.14314538,0.20779264,0.18203089
12.125,3804.0212,4243.1162,463.13376,171.34178,237.6765,654.35138,28.658213,62.323498,145.64862,0.14329106,0.207745,0.18206078
12.166667,3804.2053,4243.6948,462.65561,171.31276,237.69081,654.32806,28.687233,62.309189,145.67197,0.14343616,0.2076973,0.18208995
12.208333,3804.3865,4244.2534,462.18018,171.28386,237.70514,654.30524,28.716141,62.294865,145.69476,0.1435807,0.20764956,0.18211846
12.25,3804.5652,4244.793,461.70743,171.25507,237.71947,654.28296,28.744934,62.280529,145.71704,0.14372467,0.20760177,0.18214631
12.291667,3804.7415,4245.314,461.2374,171.22639,237.73381,654.26117,28.773613,62.266186,145.73882,0.14386806,0.20755395,0.18217351
12.333333,3804.9153,4245.8174,460.77002,171.19781,237.74817,654.23993,28.802177,62.251839,145.76007,0.14401089,0.20750612,0.18220009
12.375,3805.0869,4246.3052,460.3053,171.16937,237.76251,654.21912,28.830631,62.237488,145.78085,0.14415315,0.20745829,0.18222608
12.416667,3805.2561,4246.7769,459.84317,171.14104,237.77687,654.19879,28.858971,62.223133,145.80118,0.14429486,0.20741045,0.18225147
12.458333,3805.4231,4247.2339,459.38364,171.11281,237.79121,654.17896,28.887197,62.208782,145.82104,0.14443599,0.20736261,0.18227631
12.5,3805.5879,4247.6763,458.9267,171.08469,237.80556,654.15955,28.915312,62.194439,145.84047,0.14457656,0.20731479,0.18230058
12.541667,3805.7507,4248.1055,458.47229,171.05669,237.8199,654.14056,28.943316,62.180096,145.85947,0.14471658,0.20726699,0.18232433
12.583333,3805.9114,4248.522,458.02042,171.02879,237.83424,654.12195,28.971209,62.165764,145.87805,0.14485604,0.20721921,0.18234757
12.625,3806.0701,4248.9258,457.57104,171.00101,237.84856,654.10376,28.998989,62.15144,145.89622,0.14499494,0.20717147,0.18237029
12.666667,3806.2268,4249.3179,457.12415,170.97334,237.86287,654.086,29.026659,62.137127,145.91402,0.1451333,0.20712376,0.18239252
12.708333,3806.3818,4249.6987,456.67975,170.94579,237.87718,654.06854,29.05422,62.122826,145.93143,0.14527109,0.20707609,0.18241429
12.75,3806.5349,4250.0688,456.23776,170.91833,237.89146,654.05151,29.081669,62.10854,145.94847,0.14540835,0.20702846,0.1824356
12.791667,3806.686,4250.4287,455.79822,170.89099,237.90573,654.03485,29.109011,62.094265,145.96516,0.14554505,0.20698088,0.18245646
12.833333,3806.8354,4250.7783,455.36108,170.86375,237.92,654.01849,29.136242,62.080009,145.98151,0.1456812,0.20693336,0.18247688
12.875,3806.9832,4251.1182,454.92633,170.83664,237.93423,654.0025,29.163364,62.065769,145.99751,0.14581682,0.2068859,0.18249689
12.916667,3807.1292,4251.4492,454.49396,170.80962,237.94846,653.98682,29.190378,62.051548,146.0132,0.1459519,0.20683849,0.1825165
12.958333,3807.2737,4251.771,454.06393,170.78271,237.96265,653.97144,29.217285,62.037346,146.02856,0.14608642,0.20679116,0.18253569
13,3807.4163,4252.0845,453.63623,170.75592,237.97684,653.95636,29.244083,62.023167,146.04361,0.14622042,0.20674388,0.18255453
13.041667,3807.5574,4252.3896,453.21085,170.72922,237.991,653.94165,29.270775,62.009003,146.05838,0.14635387,0.20669667,0.18257298
13.083333,3807.697,4252.6865,452.78778,170.70264,238.00514,653.92712,29.297359,61.994865,146.07285,0.1464868,0.20664956,0.18259107
13.125,3807.8352,4252.9761,452.36697,170.67616,238.01926,653.91296,29.323839,61.980747,146.08704,0.14661919,0.2066025,0.1826088
13.166667,3807.9719,4253.2583,451.94843,170.6498,238.03334,653.89905,29.35021,61.966656,146.10095,0.14675105,0.20655552,0.18262619
13.208333,3808.1069,4253.5332,451.5321,170.62352,238.04741,653.88538,29.376476,61.952587,146.11461,0.14688239,0.20650862,0.18264326
13.25,3808.2407,4253.8018,451.11801,170.59737,238.06146,653.87201,29.402637,61.938541,146.12801,0.14701319,0.2064618,0.18266
13.291667,3808.373,4254.063,450.70615,170.5713,238.07549,653.85883,29.428694,61.924522,146.14114,0.14714347,0.20641507,0.18267643
13.333333,3808.5039,4254.3184,450.29648,170.54535,238.08948,653.84595,29.454645,61.91053,146.15405,0.14727323,0.20636843,0.18269257
13.375,3808.6335,4254.5669,449.88898,170.5195,238.10344,653.83325,29.480492,61.896561,146.16673,0.14740247,0.20632187,0.18270841
13.416667,3808.762,4254.8096,449.48361,170.49376,238.11739,653.8208,29.506235,61.882622,146.17917,0.14753118,0.2062754,0.18272397
13.458333,3808.8889,4255.0469,449.08041,170.46812,238.13129,653.80859,29.531876,61.868706,146.19139,0.14765938,0.20622903,0.18273924
13.5,3809.0146,4255.2783,448.67932,170.44258,238.14517,653.79663,29.557413,61.854824,146.2034,0.14778706,0.20618275,0.18275425
13.541667,3809.1389,4255.5039,448.28036,170.41716,238.15904,653.78479,29.582848,61.840965,146.21519,0.14791423,0.20613655,0.182769
13.583333,3809.2622,4255.7246,961.42303,170.39182,238.17287,572.05383,29.608179,61.827137,127.94614,0.14804089,0.20609045,0.18278021
13.625,3809.3843,4255.9399,967.15057,170.36659,238.18666,572.05914,29.63341,61.813339,127.94083,0.14816704,0.20604447,0.18277262
13.666667,3809.5051,4256.1504,971.45551,170.34146,238.20044,572.0639,29.658539,61.799568,127.93609,0.14829269,0.20599855,0.18276584
13.708333,3809.6248,4256.356,974.79614,170.31644,238.21417,572.06647,29.683565,61.785828,127.93353,0.14841783,0.20595276,0.18276219
13.75,3809.7434,4256.5566,977.43121,170.2915,238.22789,572.06708,29.708492,61.772118,127.93291,0.14854246,0.20590706,0.1827613
13.791667,3809.8608,4256.7529,979.53699,170.26668,238.24156,572.06622,29.733318,61.758438,127.93377,0.14866659,0.20586146,0.18276253
13.833333,3809.9771,4256.9448,981.23969,170.24196,238.25522,572.06421,29.758045,61.744789,127.93579,0.14879023,0.20581596,0.18276541
13.875,3810.0923,4257.1323,982.63129,170.21733,238.26883,572.06128,29.782673,61.731171,127.9387,0.14891337,0.20577057,0.18276957
13.916667,3810.2063,4257.3154,983.77972,170.19279,238.28242,572.05768,29.807201,61.717583,127.9423,0.14903601,0.20572527,0.18277471
13.958333,3810.3193,4257.4946,984.73584,170.16837,238.29597,572.05353,29.831631,61.704025,127.94645,0.14915815,0.20568009,0.18278064
14,3810.4314,4257.6699,985.53778,170.14404,238.30949,572.04895,29.855961,61.690502,127.95104,0.1492798,0.20563501,0.18278719
14.041667,3810.5425,4257.8413,986.2149,170.11981,238.32298,572.04401,29.880194,61.67701,127.95599,0.14940096,0.20559004,0.18279426
14.083333,3810.6526,4258.0088,986.78967,170.09567,238.33646,572.03876,29.904327,61.663551,127.96121,0.14952163,0.20554517,0.18280174
14.125,3810.7615,4258.1729,987.2796,170.07164,238.34988,572.03333,29.928366,61.650124,127.96667,0.14964183,0.20550041,0.18280953
14.166667,3810.8696,4258.333,987.69855,170.0477,238.36327,572.02765,29.952307,61.636726,127.97233,0.14976153,0.20545575,0.18281761
14.208333,3810.9766,4258.4902,988.0575,170.02385,238.37663,572.02185,29.976151,61.623363,127.97814,0.14988075,0.20541121,0.18282591
14.25,3811.0828,4258.6436,988.36523,170.00011,238.38997,572.01593,29.999899,61.610035,127.98408,0.1499995,0.20536678,0.1828344
14.291667,3811.188,4258.7939,988.62897,169.97646,238.40326,572.00989,30.02355,61.596737,127.99013,0.15011775,0.20532246,0.18284304
14.333333,3811.2922,4258.9409,988.85455,169.9529,238.41652,572.00372,30.047108,61.583473,127.99626,0.15023553,0.20527825,0.18285181
14.375,3811.3958,4259.0845,989.04681,169.92943,238.42976,571.99756,30.07057,61.570244,128.00247,0.15035285,0.20523414,0.18286067
14.416667,3811.498,4259.2256,989.20978,169.90607,238.44295,571.99127,30.093937,61.557045,128.00874,0.15046969,0.20519015,0.18286963
14.458333,3811.5999,4259.3633,989.3468,169.8828,238.45612,571.98492,30.11721,61.54388,128.01506,0.15058605,0.20514627,0.18287866
14.5,3811.7004,4259.498,989.46075,169.8596,238.46925,571.97858,30.140388,61.53075,128.02141,0.15070194,0.2051025,0.18288773
14.541667,3811.8003,4259.6304,989.55408,169.83653,238.48235,571.97217,30.163475,61.517654,128.0278,0.15081736,0.20505884,0.18289687
14.583333,3811.8994,4259.7598,989.62885,169.81354,238.49541,571.96576,30.186466,61.504593,128.03421,0.15093233,0.2050153,0.18290602
14.625,3811.9976,4259.8862,989.68695,169.79063,238.50844,571.95935,30.209366,61.491562,128.04065,0.15104683,0.20497188,0.18291521
14.666667,3812.095,4260.0103,989.72986,169.76782,238.52144,571.95288,30.232174,61.478569,128.04709,0.15116087,0.20492856,0.18292442
14.708333,3812.1914,4260.1313,989.75897,169.74512,238.53439,571.94647,30.254889,61.465607,128.05354,0.15127444,0.20488535,0.18293363
14.75,3812.2871,4260.25,989.77557,169.72249,238.54732,571.94,30.277512,61.452679,128.06,0.15138756,0.20484227,0.18294285
14.791667,3812.3821,4260.3667,989.78064,169.69995,238.56021,571.93353,30.300043,61.439785,128.06645,0.15150023,0.20479928,0.18295208
14.833333,3812.4763,4260.4805,989.77515,169.67752,238.57307,571.92706,30.322485,61.426926,128.07291,0.15161243,0.20475642,0.1829613
14.875,3812.5698,4260.5918,989.75995,169.65517,238.58589,571.92065,30.344835,61.414101,128.07936,0.15172417,0.20471367,0.18297052
14.916667,3812.6624,4260.7012,989.73578,169.6329,238.59869,571.91418,30.367096,61.401314,128.0858,0.15183547,0.20467104,0.18297972
14.958333,3812.7544,4260.8081,989.70331,169.61073,238.61145,571.90778,30.389267,61.388557,128.09224,0.15194634,0.20462853,0.18298891
15,3812.8455,4260.9131,989.66321,169.58865,238.62416,571.90137,30.411346,61.375835,128.09865,0.15205674,0.20458612,0.18299808
15.041667,3812.9358,4261.0156,989.61597,169.56667,238.63686,571.89496,30.433338,61.363148,128.10506,0.15216669,0.20454383,0.18300723
15.083333,3813.0254,4261.1162,989.56213,169.54475,238.64951,571.88855,30.455242,61.350494,128.11145,0.1522762,0.20450164,0.18301636
15.125,3813.1145,4261.2148,989.50214,169.52295,238.66212,571.8822,30.477057,61.337875,128.11781,0.15238528,0.20445959,0.18302545
15.166667,3813.2026,4261.311,989.4364,169.50122,238.67471,571.87585,30.498783,61.325291,128.12418,0.15249391,0.20441765,0.18303454
15.208333,3813.2903,4261.4058,989.3653,169.47958,238.68726,571.86951,30.520422,61.312744,128.13051,0.15260211,0.2043758,0.18304358
15.25,3813.3772,4261.498,989.28918,169.45802,238.69977,571.86316,30.541973,61.300228,128.13683,0.15270986,0.2043341,0.1830526
15.291667,3813.4634,4261.5889,989.20844,169.43657,238.71225,571.85687,30.563437,61.287746,128.14311,0.15281719,0.20429249,0.1830616
15.333333,3813.5488,4261.6772,989.12329,169.41519,238.7247,571.85059,30.584814,61.275303,128.14938,0.15292408,0.20425101,0.18307056
15.375,3813.6335,4261.7642,989.034,169.39389,238.73711,571.84436,30.606106,61.26289,128.15564,0.15303053,0.20420964,0.18307948
15.416667,3813.7178,4261.8496,988.94086,169.3727,238.74948,571.83813,30.627312,61.250515,128.16187,0.15313655,0.20416838,0.18308836
15.458333,3813.8013,4261.9331,988.84412,169.35156,238.76183,571.83197,30.648432,61.238171,128.16806,0.15324216,0.20412724,0.18309723
15.5,3813.884,4262.0146,988.74396,169.33054,238.77414,571.82574,30.669466,61.225864,128.17424,0.15334733,0.20408621,0.18310605
15.541667,3813.9663,4262.0947,988.64056,169.30959,238.78641,571.81964,30.690414,61.213589,128.18039,0.15345208,0.2040453,0.18311484
15.583333,3814.0479,4262.1729,988.53418,169.28873,238.79865,571.81348,30.711281,61.201351,128.18651,0.15355641,0.20400451,0.18312359
15.625,3814.1289,4262.25,988.42493,169.26794,238.81085,571.80737,30.732061,61.189148,128.19261,0.15366031,0.20396383,0.18313231
15.666667,3814.2092,4262.3252,988.31305,169.24724,238.82303,571.80133,30.752758,61.176979,128.19868,0.15376379,0.20392326,0.18314098
15.708333,3814.2891,4262.3984,988.19861,169.22662,238.83516,571.79529,30.773371,61.164841,128.20473,0.15386686,0.20388281,0.18314962
15.75,3814.3682,4262.4707,988.08179,169.2061,238.84726,571.78925,30.793901,61.15274,128.21075,0.15396951,0.20384248,0.18315822
15.791667,3814.4465,4262.5415,987.96271,169.18565,238.85933,571.78326,30.814348,61.140675,128.21675,0.15407175,0.20380224,0.18316679
15.833333,3814.5244,4262.6104,987.84155,169.16528,238.87135,571.77728,30.834713,61.128643,128.22272,0.15417357,0.20376214,0.18317531
15.875,3814.6018,4262.6782,987.71832,169.145,238.88336,571.77136,30.854996,61.116646,128.22865,0.15427499,0.20372215,0.18318379
15.916667,3814.6787,4262.7446,987.59326,169.1248,238.89532,571.76544,30.875196,61.104683,128.23457,0.15437599,0.20368227,0.18319224
15.958333,3814.7549,4262.8096,987.46643,169.10469,238.90724,571.75952,30.895317,61.092751,128.24046,0.15447658,0.2036425,0.18320066
16,3814.8303,4262.873,987.33783,169.08464,238.91914,571.75366,30.915354,61.080856,128.24632,0.15457678,0.20360285,0.18320903
16.041666,3814.9055,4262.9355,987.2077,169.06468,238.931,571.74786,30.935312,61.068996,128.25215,0.15467656,0.20356332,0.18321736
16.083334,3814.98,4262.9966,987.07605,169.04482,238.94283,571.74207,30.955189,61.057171,128.25795,0.15477595,0.2035239,0.18322565
16.125,3815.0537,4263.0562,986.94293,169.02501,238.95462,571.73627,30.974985,61.045376,128.26373,0.15487492,0.20348459,0.18323392
16.166666,3815.1272,4263.1147,986.80853,169.00529,238.96638,571.73053,30.994701,61.033619,128.26949,0.15497351,0.20344539,0.18324213
