TIME,WBHP:P1,WBHP:P2,WBHP:P3,WOPR:P1,WOPR:P2,WOPR:P3,WWPR:P1,WWPR:P2,WWPR:P3,WWCT:P1,WWCT:P2,WWCT:P3
10.833333,4063.8328,2927.8162,3718.5295,69.379951,400.90317,237.03326,130.62004,999.0968,562.96674,0.65310025,0.71364057,0.70370841
10.875,4066.0747,2925.0732,3723.1514,69.368782,401.02905,237.01572,130.63121,998.97095,562.98431,0.65315604,0.71355069,0.70373034
10.916667,4068.1963,2922.863,3727.5017,69.357819,401.14856,236.99992,130.64218,998.85144,563.00006,0.65321088,0.71346533,0.70375007
10.958333,4070.2141,2921.0527,3731.6018,69.347023,401.26328,236.98576,130.65297,998.73676,563.01422,0.65326488,0.71338338,0.70376778
11,4072.1379,2919.551,3735.4712,69.336426,401.37418,236.9731,130.66357,998.62585,563.02692,0.65331787,0.71330416,0.70378363
11.041667,4073.9761,2918.292,3739.1272,69.326019,401.48203,236.96181,130.67398,998.51801,563.03821,0.6533699,0.71322715,0.70379776
11.083333,4075.7393,2917.2278,3742.5862,69.315781,401.58734,236.95178,130.68422,998.41266,563.04822,0.6534211,0.71315187,0.70381027
11.125,4077.4333,2916.322,3745.8628,69.305695,401.69058,236.94295,130.69431,998.30945,563.05707,0.65347153,0.71307814,0.7038213
11.166667,4079.0637,2915.5469,3748.9702,69.295761,401.79202,236.9352,130.70424,998.20795,563.06482,0.65352118,0.71300572,0.70383102
11.208333,4080.6343,2914.8809,3751.9207,69.285957,401.89194,236.92845,130.71404,998.10809,563.07153,0.65357023,0.71293432,0.70383942
11.25,4082.1487,2914.3064,3754.7251,69.276283,401.99051,236.92264,130.72372,998.00952,563.07733,0.65361857,0.71286392,0.70384669
11.291667,4083.6101,2913.8093,3757.3936,69.266731,402.08789,236.91771,130.73328,997.91211,563.08228,0.65366638,0.71279436,0.70385283
