TIME,WBHP:P1,WBHP:P2,WBHP:P3,WOPR:P1,WOPR:P2,WOPR:P3,WWPR:P1,WWPR:P2,WWPR:P3,WWCT:P1,WWCT:P2,WWCT:P3
7.625,3864.3503,3944.0632,3791.3435,140.19029,167.86613,261.68533,259.80969,432.13388,638.31464,0.64952427,0.72022313,0.70923853
7.6666665,3865.6187,3945.2683,3792.0344,140.14726,167.88057,261.70767,259.85275,432.11945,638.29236,0.64963186,0.72019905,0.70921373
7.7083335,3866.8452,3946.4282,3792.7041,140.10446,167.89519,261.7301,259.89554,432.10483,638.2699,0.64973885,0.72017467,0.70918882
7.75,3868.0322,3947.5454,3793.353,140.06192,167.90997,261.75259,259.93808,432.09003,638.24738,0.64984518,0.72015005,0.70916378
7.7916665,3869.1809,3948.6213,3793.9822,140.01962,167.92496,261.77518,259.98038,432.07504,638.22479,0.64995098,0.72012508,0.70913869
7.8333335,3870.2932,3949.6582,3794.5916,139.97754,167.94008,261.79785,260.02246,432.05991,638.20215,0.65005612,0.72009987,0.70911348
7.875,3871.3704,3950.6577,3795.1821,139.9357,167.95537,261.82059,260.0643,432.04465,638.17938,0.65016073,0.72007442,0.70908827
7.9166665,3869.7571,3951.5874,1266.8848,139.90312,167.97096,1230.2798,260.09689,432.02902,2969.7202,0.65024221,0.72004837,0.70707625
7.9583335,3865.416,3952.4004,1109.2446,139.87953,167.98709,1235.9419,260.12048,432.01291,2964.0581,0.65030116,0.72002149,0.70572811
8,3858.9199,3953.0505,1001.1606,139.86473,168.00398,1239.9615,260.13528,431.996,2960.0386,0.65033817,0.71999335,0.7047711
8.041667,3851.0447,3953.502,923.27588,139.85548,168.0218,1242.9873,260.14453,431.97821,2957.0127,0.6503613,0.71996367,0.70405066
8.083333,3842.355,3953.7317,864.59424,139.84979,168.04065,1245.3767,260.15021,431.95935,2954.6233,0.65037549,0.71993226,0.70348173
8.125,3833.2554,3953.7283,818.58954,139.84622,168.06059,1247.3422,260.15378,431.93939,2952.658,0.65038443,0.719899,0.70301378
8.166667,3824.0193,3953.4902,781.26239,139.84377,168.08163,1249.0146,260.15625,431.91837,2950.9854,0.65039063,0.71986395,0.70261556
8.208333,3814.8254,3953.0234,750.08618,139.84172,168.10374,1250.4773,260.15826,431.89627,2949.5227,0.65039569,0.71982712,0.70226729
8.25,3805.7869,3952.3391,723.41583,139.83968,168.12686,1251.7845,260.16034,431.87314,2948.2156,0.65040082,0.71978855,0.70195603
8.291667,3796.9717,3951.4517,700.14807,139.83733,168.15092,1252.9729,260.16269,431.84909,2947.0271,0.65040672,0.7197485,0.70167309
8.333333,3788.4192,3950.3772,679.52112,139.83449,168.17584,1254.0677,260.1655,431.82416,2945.9324,0.65041375,0.71970695,0.70141244
8.375,3780.1487,3949.1335,660.99432,139.83109,168.20155,1255.087,260.16891,431.79846,2944.9131,0.65042228,0.7196641,0.70116979
8.416667,3772.1672,3947.738,644.17377,139.82704,168.22795,1256.0439,260.17297,431.77203,2943.9561,0.65043241,0.71962005,0.70094192
8.458333,3764.4729,3946.2073,628.76538,139.82234,168.25497,1256.9484,260.17767,431.74503,2943.0518,0.65044415,0.71957505,0.70072657
8.5,3757.0593,3944.5576,614.54456,139.81697,168.28255,1257.8077,260.18301,431.71747,2942.1921,0.65045756,0.71952909,0.70052195
8.541667,3749.9165,3942.8042,601.33655,139.81096,168.31058,1258.6282,260.18903,431.68942,2941.3718,0.65047258,0.71948236,0.70032662
8.583333,3743.0332,3940.9604,589.00256,139.80432,168.339,1259.4142,260.19568,431.66098,2940.5857,0.65048915,0.71943498,0.70013946
8.625,3736.3967,3939.0393,577.43079,139.79709,168.36778,1260.1697,260.20291,431.6322,2939.8303,0.65050727,0.71938699,0.69995958
8.666667,3729.9941,3937.0518,566.52972,139.78929,168.39685,1260.8977,260.21072,431.60315,2939.1023,0.65052676,0.7193386,0.69978625
8.708333,3723.813,3935.0105,556.22351,139.78094,168.42616,1261.601,260.21906,431.57385,2938.3989,0.65054762,0.71928972,0.69961882
8.75,3717.8411,3932.9226,546.44867,139.77209,168.45566,1262.2815,260.22791,431.54434,2937.7185,0.6505698,0.71924055,0.69945681
8.791667,3712.0659,3930.7988,537.15143,139.76276,168.48526,1262.9413,260.23724,431.51474,2937.0588,0.6505931,0.71919125,0.69929969
8.833333,3706.4771,3928.6445,528.28571,139.75299,168.51492,1263.5818,260.24701,431.48508,2936.4182,0.65061754,0.71914178,0.69914716
8.875,3701.0635,3926.4663,519.81201,139.7428,168.5446,1264.2046,260.2572,431.45541,2935.7954,0.65064299,0.71909231,0.69899893
8.916667,3695.8157,3924.2688,511.69592,139.73221,168.5743,1264.8108,260.26779,431.42572,2935.1892,0.65066946,0.71904284,0.69885457
8.958333,3690.7244,3922.0562,503.90747,139.72127,168.60397,1265.4014,260.27875,431.39603,2934.5986,0.65069681,0.71899337,0.69871396
9,3685.781,3919.8328,496.42023,139.70998,168.63364,1265.9774,260.29004,431.36636,2934.0225,0.65072507,0.71894395,0.69857681
9.041667,3680.9778,3917.6023,489.21097,139.69836,168.66324,1266.5398,260.30164,431.33676,2933.4602,0.65075409,0.7188946,0.69844294
9.083333,3676.3071,3915.3674,482.25897,139.68645,168.69279,1267.089,260.31354,431.30719,2932.9109,0.6507839,0.71884531,0.69831216
9.125,3671.762,3913.1313,475.54578,139.67426,168.72229,1267.626,260.32574,431.27771,2932.374,0.65081435,0.71879619,0.69818431
9.166667,3667.3359,3910.8965,469.0549,139.6618,168.75171,1268.1512,260.3382,431.24829,2931.8489,0.65084553,0.71874714,0.69805926
9.208333,3663.0232,3908.6648,462.77148,139.64909,168.78105,1268.6653,260.35089,431.21896,2931.3347,0.65087724,0.71869826,0.69793683
9.25,3658.8179,3906.4382,456.6821,139.63617,168.81029,1269.1687,260.36383,431.1897,2930.8313,0.6509096,0.71864951,0.69781697
9.291667,3654.7146,3904.2185,450.77457,139.62302,168.83943,1269.6619,260.37698,431.16055,2930.3381,0.65094244,0.71860093,0.69769955
9.333333,3650.7087,3902.0068,445.0379,139.60968,168.86847,1270.1453,260.39032,431.13153,2929.8547,0.65097582,0.71855253,0.69758445
9.375,3646.7954,3899.8044,439.46204,139.59615,168.89742,1270.6193,260.40387,431.1026,2929.3809,0.65100962,0.71850431,0.69747162
9.416667,3642.9707,3897.6123,434.03778,139.58243,168.92624,1271.0842,260.41757,431.07376,2928.9158,0.65104389,0.71845627,0.69736093
9.458333,3639.2302,3895.4314,428.75671,139.56856,168.95496,1271.5404,260.43143,431.04504,2928.4595,0.65107858,0.71840841,0.69725227
9.5,3635.5703,3893.2625,423.61111,139.55453,168.98355,1271.9883,260.44547,431.01645,2928.0117,0.65111369,0.71836072,0.69714564
9.541667,3950.2373,3891.2622,418.76694,69.752037,169.01132,1272.4221,130.24797,430.98868,2927.5779,0.65123981,0.71831447,0.69704235
9.583333,3956.0212,3889.4343,414.22037,69.742043,169.03828,1272.842,130.25797,430.96173,2927.158,0.65128976,0.71826953,0.69694239
9.625,3958.8347,3887.7407,409.92224,69.735672,169.06461,1273.2498,130.26433,430.93539,2926.7502,0.65132165,0.71822566,0.69684529
9.666667,3959.9316,3886.1414,405.82147,69.731972,169.09048,1273.6472,130.26804,430.90952,2926.3528,0.65134013,0.71818256,0.69675064
9.708333,3959.9697,3884.6035,401.87656,69.729973,169.11606,1274.0359,130.27002,430.88394,2925.9641,0.65135014,0.71813989,0.69665813
9.75,3959.3325,3883.1038,398.0567,69.72908,169.14145,1274.4166,130.27092,430.85855,2925.5833,0.65135461,0.71809757,0.69656748
9.791667,3958.2527,3881.6267,394.33978,69.728912,169.16672,1274.7905,130.27109,430.83328,2925.2095,0.65135545,0.71805549,0.69647843
9.833333,3956.8755,3880.1614,390.70999,69.72924,169.19189,1275.158,130.27077,430.80811,2924.842,0.65135378,0.71801353,0.69639093
9.875,3955.2942,3878.7014,387.15616,69.729912,169.21704,1275.5195,130.2701,430.78296,2924.4805,0.65135044,0.71797162,0.69630486
9.916667,3953.5708,3877.2424,383.67017,69.73082,169.24216,1275.8754,130.26918,430.75784,2924.1245,0.65134591,0.71792972,0.69622016
9.958333,3951.7476,3875.782,380.24603,69.731911,169.26724,1276.2258,130.2681,430.73276,2923.7742,0.65134043,0.71788794,0.69613671
10,3949.8533,3874.3191,376.87924,69.733124,169.29231,1276.5712,130.26688,430.7077,2923.429,0.6513344,0.71784616,0.69605452
10.041667,3947.9089,3872.8528,373.56631,69.734428,169.31737,1276.9114,130.26556,430.68265,2923.0886,0.65132785,0.71780437,0.69597346
10.083333,3945.9297,3871.3835,370.30457,69.735809,169.34239,1277.2467,130.26419,430.65759,2922.7534,0.65132099,0.71776265,0.69589365
10.125,3943.927,3869.9114,367.09167,69.737228,169.36742,1277.5773,130.26277,430.6326,2922.4229,0.65131384,0.71772099,0.69581497
10.166667,3941.9089,3868.4368,363.92581,69.738693,169.3924,1277.9031,130.26131,430.6076,2922.0969,0.65130657,0.71767932,0.69573736
10.208333,3939.8826,3866.9602,360.8053,69.740173,169.41737,1278.2244,130.25983,430.58264,2921.7756,0.65129912,0.71763772,0.69566089
10.25,3937.8525,3865.4827,357.7287,69.741669,169.44231,1278.541,130.25833,430.55771,2921.459,0.65129167,0.71759617,0.69558549
10.291667,3935.8228,3864.0044,354.69476,69.743179,169.46721,1278.8534,130.25682,430.53281,2921.1467,0.6512841,0.71755463,0.6955111
10.333333,3933.7966,3862.5261,351.70224,69.74469,169.49207,1279.1613,130.25531,430.50793,2920.8386,0.65127653,0.7175132,0.69543779
10.375,3931.7764,3861.0488,348.75003,69.746201,169.51691,1279.465,130.2538,430.48309,2920.5349,0.65126902,0.71747184,0.69536549
10.416667,3929.7639,3859.5725,345.8371,69.747704,169.54169,1279.7644,130.25229,430.45831,2920.2356,0.65126145,0.71743053,0.6952942
10.458333,3927.7607,3858.0979,342.96249,69.749199,169.56644,1280.0598,130.25079,430.43356,2919.9402,0.651254,0.71738929,0.69522387
10.5,3925.7683,3856.6257,340.12518,69.750694,169.59113,1280.3511,130.24931,430.40887,2919.6489,0.65124655,0.7173481,0.69515449
10.541667,3923.7876,3855.1563,337.32434,69.752167,169.61577,1280.6383,130.24783,430.38422,2919.3616,0.65123916,0.71730703,0.69508612
10.583333,3921.1951,3064.2761,334.55045,69.754738,396.56012,1280.922,130.24527,1003.4399,2919.0781,0.65122634,0.71674275,0.69501859
10.625,3917.9626,3025.5164,331.79007,69.758331,397.10049,1281.2025,130.24167,1002.8995,2918.7976,0.65120834,0.71635675,0.69495177
10.666667,3914.2515,2998.5874,329.03018,69.762657,397.50537,1281.4803,130.23734,1002.4946,2918.5198,0.6511867,0.71606755,0.69488567
10.708333,3910.2307,2978.7476,326.26038,69.767441,397.83066,1281.7559,130.23256,1002.1693,2918.2441,0.6511628,0.71583521,0.69482005
10.75,3906.0342,2963.4111,323.47357,69.772469,398.10535,1282.0295,130.22754,1001.8947,2917.9705,0.65113765,0.71563905,0.6947549
10.791667,3901.7576,2951.0515,320.66571,69.777573,398.34647,1282.3013,130.22243,1001.6536,2917.6987,0.65111214,0.7154668,0.69469017
10.833333,3897.4666,2940.7327,317.83527,69.782661,398.56442,1282.5714,130.21733,1001.4356,2917.4287,0.65108669,0.71531111,0.69462585
10.875,3893.2039,2931.8625,314.98273,69.787674,398.76584,1282.8397,130.21233,1001.2341,2917.1602,0.65106165,0.71516728,0.69456196
10.916667,3888.9966,2924.0559,312.10992,69.792564,398.95505,1283.1064,130.20744,1001.045,2916.8936,0.65103722,0.7150321,0.69449848
10.958333,3884.8611,2917.0537,309.21964,69.797302,399.13492,1283.3712,130.2027,1000.8651,2916.6289,0.65101349,0.71490365,0.69443542
11,3880.8069,2910.6777,306.31516,69.801888,399.30746,1283.6342,130.1981,1000.6926,2916.366,0.65099055,0.71478039,0.69437283
11.041667,3876.8389,2904.801,303.40012,69.806313,399.47409,1283.895,130.19368,1000.5259,2916.105,0.65096843,0.71466136,0.69431072
11.083333,3872.9585,2899.3315,300.47815,69.810577,399.63586,1284.1539,130.18942,1000.3641,2915.8462,0.65094709,0.71454585,0.69424909
11.125,3869.1655,2894.2,297.55286,69.814682,399.79352,1284.4105,130.18532,1000.2065,2915.5894,0.65092659,0.71443319,0.694188
11.166667,3865.458,2889.354,294.62766,69.818634,399.94766,1284.6649,130.18137,1000.0523,2915.3352,0.65090686,0.7143231,0.69412738
11.208333,3861.8335,2884.7524,291.70563,69.822433,400.09875,1284.9169,130.17757,999.90125,2915.083,0.65088785,0.71421516,0.69406742
11.25,3858.2893,2880.3633,288.78964,69.826088,400.24716,1285.1665,130.1739,999.75281,2914.8335,0.65086955,0.71410918,0.69400799
11.291667,3854.822,2876.1599,285.88232,69.829613,400.39319,1285.4136,130.17038,999.60681,2914.5864,0.65085191,0.71400487,0.69394916
11.333333,3851.4285,2872.1211,282.9859,69.833008,400.53705,1285.6582,130.16699,999.46295,2914.3418,0.65083498,0.71390212,0.69389093
11.375,3848.1052,2868.229,280.10239,69.836281,400.67896,1285.9001,130.16371,999.32104,2914.0999,0.65081859,0.71380073,0.69383329
11.416667,3844.8494,2864.4687,277.23355,69.839439,400.81906,1286.1395,130.16057,999.18091,2913.8606,0.65080279,0.71370065,0.69377631
11.458333,3841.6575,2860.8276,274.38086,69.842484,400.95755,1286.3762,130.15752,999.04248,2913.6238,0.65078759,0.71360177,0.69371998
11.5,3838.5271,2857.2952,271.54559,69.845421,401.09448,1286.6102,130.15459,998.90552,2913.3896,0.65077287,0.71350396,0.69366425
11.541667,3835.4551,2853.8618,268.72882,69.848259,401.23004,1286.8417,130.15173,998.76996,2913.1584,0.65075868,0.7134071,0.69360912
11.583333,3832.439,2850.5195,265.93149,69.851006,401.36423,1287.0703,130.149,998.63574,2912.9297,0.65074497,0.71331125,0.6935547
11.625,3829.4763,2847.2612,263.1543,69.853661,401.49719,1287.2964,130.14635,998.50281,2912.7036,0.65073168,0.7132163,0.69350088
11.666667,3826.5647,2844.0811,260.39786,69.856224,401.62897,1287.5197,130.14377,998.37103,2912.4802,0.65071887,0.71312219,0.69344771
11.708333,3823.7019,2840.9731,257.66263,69.858711,401.75961,1287.7404,130.14128,998.24036,2912.2595,0.65070641,0.71302885,0.69339514
11.75,3820.886,2837.9326,254.94899,69.861122,401.88922,1287.9584,130.13889,998.11078,2912.0415,0.65069437,0.71293628,0.69334322
11.791667,3818.115,2834.9551,252.25723,69.863457,402.01779,1288.1738,130.13655,997.98218,2911.8262,0.65068275,0.71284443,0.69329196
11.833333,3815.3872,2832.0371,249.58754,69.865715,402.14542,1288.3866,130.13429,997.85461,2911.6133,0.65067142,0.7127533,0.6932413
11.875,3812.7007,2829.1746,246.94002,69.867905,402.27209,1288.5968,130.1321,997.72791,2911.4033,0.65066046,0.71266282,0.69319123
11.916667,3810.054,2826.3647,244.31476,69.870033,402.39789,1288.8043,130.12996,997.60211,2911.1956,0.65064985,0.71257293,0.69314182
11.958333,3807.4453,2823.6042,241.71173,69.872101,402.52283,1289.0094,130.1279,997.47717,2910.9907,0.65063947,0.7124837,0.693093
12,3804.8738,2820.8909,239.13094,69.874107,402.64691,1289.2119,130.1259,997.35309,2910.7881,0.65062946,0.71239507,0.69304478
12.041667,3802.3376,2818.2222,236.57225,69.876053,402.7702,1289.4119,130.12395,997.2298,2910.5881,0.65061975,0.71230698,0.69299716
12.083333,3799.8359,2815.5957,234.0356,69.877945,402.89273,1289.6094,130.12206,997.1073,2910.3906,0.65061027,0.71221948,0.69295013
12.125,3797.3674,2813.0095,231.52083,69.879776,403.0145,1289.8044,130.12022,996.98553,2910.1956,0.65060109,0.71213251,0.6929037
12.166667,3794.9307,2810.4619,229.02777,69.881561,403.13553,1289.9971,130.11844,996.8645,2910.0029,0.65059215,0.71204603,0.69285786
12.208333,3792.5249,2807.9509,226.55624,69.883301,403.25583,1290.1873,130.1167,996.74414,2909.8127,0.65058351,0.71196014,0.69281256
12.25,3790.1492,2805.4751,224.10605,69.884987,403.37546,1290.3751,130.11501,996.62451,2909.6248,0.65057504,0.71187466,0.6927678
12.291667,3787.8022,2803.033,221.67697,69.886627,403.49442,1290.5607,130.11337,996.50562,2909.4392,0.65056688,0.71178973,0.69272363
12.333333,3785.4834,2800.6233,219.26877,69.888229,403.61267,1290.7439,130.11177,996.38733,2909.2561,0.65055889,0.71170521,0.69268006
12.375,3783.1917,2798.2444,216.88123,69.889786,403.73032,1290.9248,130.11021,996.26971,2909.0752,0.65055108,0.71162122,0.69263697
12.416667,3780.9265,2795.8955,214.51408,69.891296,403.84732,1291.1034,130.1087,996.15271,2908.8965,0.65054351,0.71153766,0.69259441
12.458333,3778.687,2793.5754,212.1671,69.892769,403.96368,1291.2799,130.10724,996.03632,2908.7202,0.65053618,0.71145451,0.69255239
12.5,3776.4722,2791.2827,209.84001,69.894203,404.07944,1291.4541,130.1058,995.92053,2908.5459,0.65052897,0.71137184,0.6925109
12.541667,3774.2817,2789.0168,207.53256,69.895599,404.19461,1291.6262,130.1044,995.80536,2908.3738,0.65052199,0.71128958,0.69246995
12.583333,3772.1147,2786.7769,205.24449,69.896957,404.3092,1291.7961,130.10304,995.6908,2908.2039,0.6505152,0.71120769,0.69242948
12.625,3769.9707,2784.5618,202.97554,69.898277,404.42319,1291.9639,130.10172,995.57678,2908.0361,0.65050858,0.71112627,0.69238955
12.666667,3767.8489,2782.3706,200.72545,69.899567,404.53665,1292.1296,130.10043,995.46338,2907.8704,0.65050215,0.71104527,0.69235009
12.708333,3765.7488,2780.2029,198.49394,69.900826,404.64951,1292.2933,130.09918,995.35046,2907.7068,0.65049589,0.71096462,0.69231111
12.75,3763.6697,2778.0576,196.28078,69.902046,404.76184,1292.455,130.09795,995.23816,2907.5452,0.65048975,0.71088439,0.69227266
12.791667,3761.6113,2775.9346,194.08569,69.903236,404.87363,1292.6145,130.09676,995.1264,2907.3855,0.65048379,0.71080458,0.69223464
12.833333,3759.573,2773.8325,191.90842,69.904404,404.98486,1292.7722,130.0956,995.01514,2907.2278,0.65047801,0.71072507,0.69219708
12.875,3757.5542,2771.7512,189.74872,69.905533,405.09561,1292.9279,130.09447,994.90442,2907.072,0.65047234,0.71064597,0.69216001
12.916667,3755.5544,2769.6899,187.60631,69.906631,405.20581,1293.0817,130.09337,994.79419,2906.9185,0.6504668,0.7105673,0.69212341
12.958333,3753.5735,2767.6482,185.48097,69.907707,405.31549,1293.2335,130.09229,994.68451,2906.7664,0.65046144,0.71048892,0.69208723
13,3751.6108,2765.6252,183.37245,69.908752,405.42468,1293.3835,130.09125,994.57532,2906.6165,0.65045625,0.71041095,0.69205153
13.041667,3749.666,2763.6211,181.28049,69.909775,405.53336,1293.5317,130.09023,994.46661,2906.4683,0.65045112,0.71033329,0.69201624
13.083333,3747.7385,2761.6345,179.20485,69.910767,405.64154,1293.6781,130.08923,994.35846,2906.322,0.65044618,0.71025604,0.69198143
13.125,3745.8281,2759.6658,177.14531,69.911736,405.74927,1293.8226,130.08826,994.25073,2906.1775,0.65044129,0.71017909,0.69194698
13.166667,3743.9343,2757.7141,175.10162,69.912682,405.85648,1293.9653,130.08731,994.14355,2906.0347,0.65043658,0.7101025,0.69191301
13.208333,3742.0566,2755.7791,173.07358,69.913605,405.96323,1294.1063,130.0864,994.0368,2905.8936,0.65043199,0.71002626,0.69187945
13.25,3740.1953,2753.8604,171.06091,69.914497,406.06949,1294.2457,130.08549,993.93054,2905.7544,0.65042752,0.70995039,0.69184625
13.291667,3738.3494,2751.9575,169.06343,69.915375,406.17526,1294.3833,130.08463,993.82471,2905.6167,0.65042317,0.70987481,0.69181353
13.333333,3736.5188,2750.0701,167.08092,69.916222,406.28061,1294.5192,130.08377,993.71942,2905.4807,0.65041888,0.70979959,0.69178116
13.375,3734.7031,2748.198,165.11314,69.917053,406.38547,1294.6534,130.08295,993.6145,2905.3467,0.65041476,0.70972466,0.69174916
13.416667,3732.9021,2746.3406,163.1599,69.917862,406.4899,1294.786,130.08214,993.51013,2905.2139,0.65041071,0.7096501,0.69171762
13.458333,3731.1155,2744.4978,161.22098,69.918648,406.59387,1294.9171,130.08136,993.40613,2905.083,0.65040678,0.70957583,0.69168639
13.5,3729.343,2742.6692,159.29617,69.919411,406.69739,1295.0465,130.08058,993.30261,2904.9536,0.6504029,0.70950186,0.69165558
13.541667,3727.5845,2740.8545,157.3853,69.920158,406.80048,1295.1743,130.07983,993.19952,2904.8257,0.65039921,0.70942825,0.69162518
13.583333,3728.6553,2739.0894,2916.2937,69.915382,406.90268,214.30353,130.08461,993.09729,485.69647,0.65042305,0.70935524,0.69385213
13.625,3732.6077,2737.4255,3075.0869,69.905205,407.00345,213.34087,130.09479,992.99658,486.65912,0.65047395,0.70928323,0.69522732
13.666667,3738.7444,2735.9126,3183.675,69.890846,407.10217,212.71626,130.10915,992.89783,487.28372,0.65054578,0.70921272,0.69611961
13.708333,3746.3257,2734.5903,3261.5044,69.873604,407.19843,212.27191,130.12639,992.80157,487.72809,0.65063196,0.709144,0.6967544
13.75,3754.7598,2733.4844,3319.7043,69.854523,407.2919,211.94026,130.14548,992.70807,488.05972,0.65072739,0.70907718,0.69722819
13.791667,3763.6208,2732.6089,3364.9197,69.834358,407.38245,211.68306,130.16563,992.61755,488.31696,0.65082818,0.70901251,0.69759566
13.833333,3772.6199,2731.9666,3401.2397,69.813652,407.47003,211.47691,130.18634,992.52997,488.52307,0.65093172,0.70894998,0.6978901
13.875,3781.5669,2731.553,3431.2559,69.792763,407.55469,211.30705,130.20724,992.44531,488.69293,0.6510362,0.70888948,0.69813275
13.916667,3790.3418,2731.3574,3456.6582,69.771919,407.63654,211.1638,130.22807,992.36346,488.83618,0.65114039,0.70883101,0.69833744
13.958333,3798.8711,2731.3662,3478.5811,69.751282,407.71579,211.04068,130.24872,992.28424,488.95932,0.65124357,0.70877445,0.69851333
14,3807.1128,2731.5623,3497.8079,69.730949,407.79257,210.93318,130.26904,992.2074,489.06683,0.65134525,0.70871961,0.69866687
14.041667,3815.0461,2731.9285,3514.8945,69.710983,407.86716,210.8381,130.28902,992.13287,489.1619,0.65144509,0.70866632,0.69880271
14.083333,3822.6633,2732.4465,3530.2451,69.691399,407.9397,210.75313,130.30859,992.0603,489.24689,0.65154296,0.70861453,0.69892412
14.125,3829.9663,2733.0996,3544.1619,69.672226,408.01041,210.6765,130.32777,991.98962,489.32352,0.65163887,0.70856398,0.69903356
14.166667,3836.9619,2733.8706,3556.8748,69.653465,408.07947,210.60689,130.34654,991.92053,489.3931,0.65173268,0.70851469,0.69913304
14.208333,3843.6609,2734.7444,3568.5625,69.635101,408.14709,210.54327,130.3649,991.85291,489.45673,0.65182447,0.70846635,0.69922388
14.25,3850.0757,2735.7065,3579.3669,69.617134,408.21344,210.48482,130.38287,991.78656,489.5152,0.65191436,0.70841897,0.69930738
14.291667,3856.2197,2736.7441,3589.4023,69.599541,408.27863,210.43085,130.40047,991.72137,489.56915,0.65200227,0.70837241,0.69938451
14.333333,3862.0984,2737.8452,3598.7629,69.582405,408.34283,210.38084,130.41759,991.65717,489.61917,0.65208793,0.70832658,0.69945592
14.375,3867.7327,2738.9993,3607.5256,69.565681,408.40613,210.33432,130.43431,991.59387,489.66568,0.65217155,0.70828134,0.69952238
14.416667,3873.1365,2740.1965,3615.7554,69.549339,408.46869,210.29094,130.45065,991.53131,489.70908,0.65225327,0.70823663,0.69958436
14.458333,3878.323,2741.4292,3623.5063,69.533356,408.53055,210.25035,130.46664,991.46942,489.74966,0.6523332,0.70819247,0.69964236
14.5,3883.3049,2742.6897,3630.8254,69.517708,408.59186,210.21228,130.48228,991.40814,489.78772,0.65241146,0.70814866,0.69969672
14.541667,3888.0938,2743.9714,3637.7529,69.502388,408.65262,210.17653,130.49762,991.34735,489.82349,0.65248805,0.70810527,0.6997478
14.583333,3890.6292,2745.2424,1624.048,69.491013,408.71326,995.88489,130.50899,991.28674,2304.1152,0.65254492,0.70806193,0.69821668
14.625,3890.8296,2746.4585,1507.2224,69.483978,408.77429,999.1405,130.51602,991.22571,2300.8596,0.65258008,0.70801836,0.69723016
14.666667,3889.2502,2747.5779,1428.7218,69.480278,408.83618,1001.3409,130.51971,991.16382,2298.6589,0.65259862,0.7079742,0.69656336
14.708333,3886.4563,2748.5671,1373.53,69.478935,408.89929,1002.9122,130.52106,991.10071,2297.0879,0.6526053,0.70792907,0.69608724
14.75,3882.8979,2749.4033,1333.1061,69.479164,408.96396,1004.0838,130.52084,991.03601,2295.9163,0.65260422,0.70788288,0.69573218
14.791667,3878.8992,2750.074,1302.3765,69.480377,409.03027,1004.9918,130.51962,990.96973,2295.0081,0.65259808,0.7078355,0.69545704
14.833333,3874.6812,2750.5735,1278.2307,69.482185,409.09833,1005.7201,130.51781,990.90167,2294.28,0.65258908,0.70778692,0.69523633
14.875,3870.3904,2750.9041,1258.7057,69.484314,409.16809,1006.3216,130.51569,990.83191,2293.6785,0.65257847,0.70773709,0.69505405
14.916667,3866.1213,2751.071,1242.5251,69.486565,409.23947,1006.8309,130.51343,990.76056,2293.1692,0.65256715,0.70768607,0.69489974
14.958333,3861.9333,2751.084,1228.8361,69.488838,409.31238,1007.2714,130.51117,990.68762,2292.7288,0.65255582,0.70763403,0.69476628
15,3857.8621,2750.9536,1217.0515,69.491035,409.38672,1007.6588,130.50896,990.61328,2292.3413,0.6525448,0.70758092,0.69464886
15.041667,3853.9275,2750.6919,1206.7572,69.493126,409.46231,1008.0046,130.50688,990.53772,2291.9954,0.65253437,0.70752692,0.69454408
15.083333,3850.1394,2750.311,1197.6532,69.495064,409.539,1008.317,130.50494,990.461,2291.6831,0.65252471,0.70747215,0.69444942
15.125,3846.5007,2749.823,1189.5171,69.496834,409.6167,1008.602,130.50316,990.3833,2291.3979,0.65251583,0.70741665,0.69436306
15.166667,3843.01,2749.2397,1182.1807,69.498436,409.69525,1008.8643,130.50156,990.30475,2291.1357,0.65250784,0.70736057,0.69428355
15.208333,3839.6628,2748.572,1175.5139,69.49987,409.77451,1009.1075,130.50014,990.22552,2290.8926,0.65250069,0.70730394,0.69420987
15.25,3836.4539,2747.8296,1169.4146,69.501129,409.85437,1009.3344,130.49887,990.14563,2290.6658,0.65249437,0.7072469,0.69414109
15.291667,3833.3757,2747.0222,1163.801,69.502228,409.93472,1009.5471,130.49777,990.06531,2290.4529,0.65248889,0.7071895,0.69407666
15.333333,3830.4221,2746.158,1158.6075,69.503166,410.01547,1009.7476,130.49684,989.9845,2290.2524,0.65248418,0.7071318,0.69401586
15.375,3827.585,2745.2446,1153.7797,69.503952,410.09656,1009.9374,130.49605,989.90344,2290.0627,0.65248024,0.70707387,0.6939584
15.416667,3824.8577,2744.2886,1149.2728,69.504601,410.17786,1010.1176,130.49541,989.82214,2289.8823,0.65247703,0.70701581,0.69390374
15.458333,3822.2334,2743.2961,1145.0492,69.505112,410.25934,1010.2894,130.49489,989.74066,2289.7107,0.65247446,0.70695764,0.69385171
15.5,3819.7056,2742.2725,1141.077,69.505493,410.34091,1010.4536,130.49451,989.65906,2289.5464,0.65247256,0.70689934,0.69380194
15.541667,3817.2678,2741.2224,1137.3296,69.505753,410.42255,1010.6109,130.49425,989.57745,2289.3892,0.65247124,0.70684105,0.69375426
15.583333,3814.9143,2740.1501,1133.7833,69.505905,410.50418,1010.7621,130.49409,989.49585,2289.238,0.65247047,0.70678276,0.69370848
15.625,3812.6401,2739.0593,1130.4186,69.505959,410.58575,1010.9076,130.49405,989.41425,2289.0925,0.65247023,0.70672446,0.69366437
15.666667,3810.4397,2737.9529,1127.2177,69.505905,410.6673,1011.048,130.49409,989.3327,2288.9521,0.65247047,0.70666623,0.69362181
15.708333,3808.3088,2736.834,1124.1656,69.50576,410.74869,1011.1837,130.49425,989.25128,2288.8164,0.65247118,0.70660806,0.69358069
